pk,season,type,startDate,endDate,status,teamAwayID,teamHomeID
2019020665,20192020,R,2020-01-08T00:00:00Z,2020-01-08T02:36:47Z,Final,2,1
2019020666,20192020,R,2020-01-08T00:30:00Z,2020-01-08T03:12:21Z,Final,21,3
2019020667,20192020,R,2020-01-08T00:00:00Z,2020-01-08T02:31:10Z,Final,9,15
2019020668,20192020,R,2020-01-08T00:00:00Z,2020-01-08T02:49:22Z,Final,4,12
2019020669,20192020,R,2020-01-08T00:30:00Z,2020-01-08T03:06:37Z,Final,8,17
2019020670,20192020,R,2020-01-08T01:00:00Z,2020-01-08T03:34:57Z,Final,28,19
2019020671,20192020,R,2020-01-08T01:00:00Z,2020-01-08T03:47:48Z,Final,6,18
2019020672,20192020,R,2020-01-08T01:30:00Z,2020-01-08T04:02:08Z,Final,20,16
2019020673,20192020,R,2020-01-08T03:00:00Z,2020-01-08T05:38:18Z,Final,5,54
2019020674,20192020,R,2020-01-08T03:00:00Z,2020-01-08T05:35:03Z,Final,29,24
2019020675,20192020,R,2020-01-09T00:30:00Z,2020-01-09T03:15:57Z,Final,52,10
2019020676,20192020,R,2020-01-09T00:30:00Z,2020-01-09T03:10:52Z,Final,15,4
2019020677,20192020,R,2020-01-09T03:00:00Z,2020-01-09T05:40:33Z,Final,25,26
2019020678,20192020,R,2020-01-10T00:00:00Z,2020-01-10T02:40:13Z,Final,52,6
2019020679,20192020,R,2020-01-10T00:00:00Z,2020-01-10T02:41:21Z,Final,22,8
2019020680,20192020,R,2020-01-10T00:00:00Z,2020-01-10T02:33:26Z,Final,53,14
2019020681,20192020,R,2020-01-10T00:00:00Z,2020-01-10T02:37:51Z,Final,23,13
2019020682,20192020,R,2020-01-10T00:00:00Z,2020-01-10T02:39:41Z,Final,1,3
2019020683,20192020,R,2020-01-10T01:00:00Z,2020-01-10T03:32:46Z,Final,7,19
2019020684,20192020,R,2020-01-10T01:30:00Z,2020-01-10T04:03:01Z,Final,18,16
2019020685,20192020,R,2020-01-10T02:00:00Z,2020-01-10T04:34:49Z,Final,30,20
2019020686,20192020,R,2020-01-10T03:00:00Z,2020-01-10T05:39:40Z,Final,26,54
2019020687,20192020,R,2020-01-10T03:00:00Z,2020-01-10T05:36:33Z,Final,25,24
2019020688,20192020,R,2020-01-10T03:30:00Z,2020-01-10T06:04:58Z,Final,29,28
2019020689,20192020,R,2020-01-11T00:30:00Z,2020-01-11T03:24:46Z,Final,9,17
2019020690,20192020,R,2020-01-11T00:30:00Z,2020-01-11T02:59:11Z,Final,53,12
2019020691,20192020,R,2020-01-11T02:00:00Z,2020-01-11T04:39:57Z,Final,5,21
2019020692,20192020,R,2020-01-11T18:00:00Z,2020-01-11T20:40:09Z,Final,23,7
2019020693,20192020,R,2020-01-12T00:00:00Z,2020-01-12T02:53:57Z,Final,8,9
2019020694,20192020,R,2020-01-12T00:00:00Z,2020-01-12T02:36:22Z,Final,6,2
2019020695,20192020,R,2020-01-12T00:00:00Z,2020-01-12T02:31:22Z,Final,14,4
2019020696,20192020,R,2020-01-12T00:00:00Z,2020-01-12T02:39:06Z,Final,1,15
2019020697,20192020,R,2020-01-12T00:00:00Z,2020-01-12T02:37:48Z,Final,26,12
2019020698,20192020,R,2020-01-12T01:00:00Z,2020-01-12T03:27:49Z,Final,3,19
2019020699,20192020,R,2020-01-12T01:30:00Z,2020-01-12T04:02:35Z,Final,24,16
2019020700,20192020,R,2020-01-12T03:00:00Z,2020-01-12T05:34:04Z,Final,22,20
2019020701,20192020,R,2020-01-12T03:00:00Z,2020-01-12T05:24:45Z,Final,29,54
2019020702,20192020,R,2020-01-12T03:30:00Z,2020-01-12T06:01:03Z,Final,25,28
