pk,season,type,startDate,endDate,status,teamAwayID,teamHomeID
2021020683,20212022,R,2022-02-01T00:30:00Z,2022-02-01T03:10:43Z,Final,1,10
2021020684,20212022,R,2022-01-18T00:30:00Z,2022-01-18T02:55:04Z,Final,4,2
2021020685,20212022,R,2022-01-18T01:00:00Z,2022-01-18T04:06:41Z,Final,18,19
2021020686,20212022,R,2022-01-17T20:00:00Z,2022-01-17T22:59:56Z,Final,30,21
2021020687,20212022,R,2022-01-17T21:00:00Z,2022-01-17T23:28:06Z,Final,8,53
2021020688,20212022,R,2022-01-18T03:00:00Z,2022-01-18T05:35:57Z,Final,5,54
2021020689,20212022,R,2022-01-17T21:00:00Z,2022-01-17T23:29:20Z,Final,26,28
2021020690,20212022,R,2022-01-17T22:00:00Z,2022-01-18T00:46:18Z,Final,16,55
2021020691,20212022,R,2022-01-19T00:00:00Z,2022-01-19T02:58:58Z,Final,12,6
2021020692,20212022,R,2022-01-19T00:00:00Z,2022-01-19T02:38:28Z,Final,7,9
2021020693,20212022,R,2022-03-11T00:30:00Z,2022-03-11T03:09:25Z,Final,29,2
2021020694,20212022,R,2022-02-10T00:00:00Z,2022-02-10T02:34:16Z,Final,17,4
2021020695,20212022,R,2022-01-19T00:00:00Z,2022-01-19T02:44:23Z,Final,52,15
2021020696,20212022,R,2022-01-19T01:00:00Z,2022-01-19T03:37:28Z,Final,23,18
2021020697,20212022,R,2022-01-19T01:30:00Z,2022-01-19T04:31:15Z,Final,8,25
2021020698,20212022,R,2022-01-19T02:00:00Z,2022-01-19T04:41:10Z,Final,13,20
2021020699,20212022,R,2022-02-10T01:00:00Z,2022-02-10T03:38:22Z,Final,16,22
2021020700,20212022,R,2022-01-19T03:30:00Z,2022-01-19T06:14:55Z,Final,14,26
2021020701,20212022,R,2022-01-20T00:00:00Z,2022-01-20T02:29:07Z,Final,53,1
2021020702,20212022,R,2022-01-20T00:30:00Z,2022-01-20T03:15:35Z,Final,10,3
2021020703,20212022,R,2022-01-20T03:00:00Z,2022-01-20T05:52:36Z,Final,21,24
2021020704,20212022,R,2022-01-21T00:00:00Z,2022-01-21T02:49:36Z,Final,15,6
2021020705,20212022,R,2022-01-21T00:00:00Z,2022-01-21T02:43:37Z,Final,25,7
2021020706,20212022,R,2022-01-21T00:00:00Z,2022-01-21T02:32:35Z,Final,29,4
2021020707,20212022,R,2022-01-21T00:00:00Z,2022-01-21T02:53:10Z,Final,9,5
2021020708,20212022,R,2022-01-21T01:00:00Z,2022-01-21T03:44:17Z,Final,52,18
2021020709,20212022,R,2022-01-21T02:00:00Z,2022-01-21T04:27:44Z,Final,13,22
2021020710,20212022,R,2022-01-21T03:00:00Z,2022-01-21T05:43:45Z,Final,8,54
2021020711,20212022,R,2022-01-21T02:30:00Z,2022-01-21T05:08:32Z,Final,21,26
2021020712,20212022,R,2022-01-21T03:00:00Z,2022-01-21T05:30:33Z,Final,28,55
2021020713,20212022,R,2022-01-22T00:30:00Z,2022-01-22T03:12:59Z,Final,25,17
2021020714,20212022,R,2022-01-22T00:30:00Z,2022-01-22T03:01:58Z,Final,53,2
2021020715,20212022,R,2022-01-22T00:00:00Z,2022-01-22T02:35:45Z,Final,3,12
2021020716,20212022,R,2022-01-22T00:00:00Z,2022-01-22T02:39:04Z,Final,5,29
2021020717,20212022,R,2022-01-22T01:30:00Z,2022-01-22T03:57:01Z,Final,30,16
2021020718,20212022,R,2022-01-22T03:00:00Z,2022-01-22T05:45:59Z,Final,13,23
2021020719,20212022,R,2022-01-22T03:00:00Z,2022-01-22T05:47:47Z,Final,14,24
2021020720,20212022,R,2022-01-22T03:00:00Z,2022-01-22T05:39:58Z,Final,19,55
2021020721,20212022,R,2022-01-22T20:00:00Z,2022-01-22T22:34:47Z,Final,52,6
2021020722,20212022,R,2022-01-22T18:00:00Z,2022-01-22T20:33:10Z,Final,4,7
2021020723,20212022,R,2022-04-17T23:30:00Z,2022-04-18T02:10:30Z,Final,2,10
2021020724,20212022,R,2022-01-23T00:00:00Z,2022-01-23T02:39:53Z,Final,12,1
2021020725,20212022,R,2022-01-23T00:00:00Z,2022-01-23T02:33:28Z,Final,53,3
2021020726,20212022,R,2022-01-23T00:00:00Z,2022-01-23T02:46:42Z,Final,9,15
2021020727,20212022,R,2022-01-23T01:30:00Z,2022-01-23T04:04:52Z,Final,17,18
2021020728,20212022,R,2022-01-23T02:00:00Z,2022-01-23T04:53:34Z,Final,16,30
2021020729,20212022,R,2022-01-23T00:00:00Z,2022-01-23T02:53:36Z,Final,8,21
2021020730,20212022,R,2022-01-23T03:00:00Z,2022-01-23T05:44:11Z,Final,20,22
2021020731,20212022,R,2022-01-23T03:30:00Z,2022-01-23T06:02:20Z,Final,14,28
2021020732,20212022,R,2022-01-24T00:00:00Z,2022-01-24T02:34:26Z,Final,26,1
2021020733,20212022,R,2022-01-23T18:00:00Z,2022-01-23T20:51:04Z,Final,52,5
2021020734,20212022,R,2022-01-23T23:00:00Z,2022-01-24T01:26:49Z,Final,9,29
2021020735,20212022,R,2022-01-24T03:00:00Z,2022-01-24T05:33:10Z,Final,19,23
2021020736,20212022,R,2022-01-24T02:00:00Z,2022-01-24T04:37:13Z,Final,13,55
2021020737,20212022,R,2022-01-25T00:00:00Z,2022-01-25T02:44:42Z,Final,24,6
2021020738,20212022,R,2022-01-25T00:00:00Z,2022-01-25T02:52:59Z,Final,26,3
2021020739,20212022,R,2022-01-25T00:00:00Z,2022-01-25T02:36:32Z,Final,25,4
2021020740,20212022,R,2022-01-25T00:00:00Z,2022-01-25T02:42:17Z,Final,54,15
2021020741,20212022,R,2022-01-25T01:00:00Z,2022-01-25T03:42:43Z,Final,8,30
2021020742,20212022,R,2022-01-25T02:00:00Z,2022-01-25T04:31:52Z,Final,16,21
2021020743,20212022,R,2022-01-25T02:00:00Z,2022-01-25T04:28:41Z,Final,19,20
2021020744,20212022,R,2022-01-26T00:00:00Z,2022-01-26T02:41:13Z,Final,7,9
2021020745,20212022,R,2022-01-26T00:00:00Z,2022-01-26T02:37:21Z,Final,25,1
2021020746,20212022,R,2022-01-26T00:30:00Z,2022-01-26T03:03:43Z,Final,4,2
2021020747,20212022,R,2022-01-26T00:00:00Z,2022-01-26T02:28:25Z,Final,53,5
2021020748,20212022,R,2022-01-26T00:00:00Z,2022-01-26T02:48:26Z,Final,54,12
2021020749,20212022,R,2022-01-26T01:00:00Z,2022-01-26T03:26:02Z,Final,13,52
2021020750,20212022,R,2022-01-26T03:00:00Z,2022-01-26T05:37:20Z,Final,22,23
2021020751,20212022,R,2022-01-26T03:00:00Z,2022-01-26T05:31:43Z,Final,18,55
2021020752,20212022,R,2022-01-27T00:00:00Z,2022-01-27T02:57:48Z,Final,24,10
2021020753,20212022,R,2022-01-27T00:30:00Z,2022-01-27T03:25:17Z,Final,16,17
2021020754,20212022,R,2022-01-27T00:00:00Z,2022-01-27T02:37:51Z,Final,28,15
2021020755,20212022,R,2022-01-27T00:00:00Z,2022-01-27T02:40:16Z,Final,20,29
2021020756,20212022,R,2022-01-27T03:00:00Z,2022-01-27T06:12:37Z,Final,6,21
2021020757,20212022,R,2022-01-28T00:00:00Z,2022-01-28T02:33:02Z,Final,24,8
2021020758,20212022,R,2022-01-28T00:00:00Z,2022-01-28T02:44:03Z,Final,12,9
2021020759,20212022,R,2022-01-28T00:00:00Z,2022-01-28T02:33:49Z,Final,1,14
2021020760,20212022,R,2022-01-28T00:00:00Z,2022-01-28T02:32:43Z,Final,54,13
2021020761,20212022,R,2022-01-28T00:00:00Z,2022-01-28T02:28:56Z,Final,26,2
2021020762,20212022,R,2022-01-28T00:00:00Z,2022-01-28T02:31:45Z,Final,55,5
2021020763,20212022,R,2022-01-28T00:00:00Z,2022-01-28T02:35:39Z,Final,3,29
2021020764,20212022,R,2022-01-28T01:00:00Z,2022-01-28T03:35:20Z,Final,20,19
2021020765,20212022,R,2022-01-28T01:00:00Z,2022-01-28T03:32:19Z,Final,23,52
2021020766,20212022,R,2022-01-28T02:00:00Z,2022-01-28T04:43:43Z,Final,18,22
2021020767,20212022,R,2022-01-29T01:00:00Z,2022-01-29T03:48:33Z,Final,30,3
2021020768,20212022,R,2022-01-29T00:00:00Z,2022-01-29T02:51:15Z,Final,17,5
2021020769,20212022,R,2022-01-29T01:30:00Z,2022-01-29T04:19:24Z,Final,21,16
2021020770,20212022,R,2022-01-29T02:00:00Z,2022-01-29T04:31:09Z,Final,15,25
2021020771,20212022,R,2022-01-29T02:00:00Z,2022-01-29T04:39:59Z,Final,6,53
2021020772,20212022,R,2022-01-30T00:00:00Z,2022-01-30T02:41:01Z,Final,22,8
2021020773,20212022,R,2022-01-29T17:30:00Z,2022-01-29T20:04:36Z,Final,24,9
2021020774,20212022,R,2022-01-30T00:00:00Z,2022-01-30T02:47:11Z,Final,10,17
2021020775,20212022,R,2022-01-30T00:00:00Z,2022-01-30T02:51:35Z,Final,54,14
2021020776,20212022,R,2022-01-29T23:00:00Z,2022-01-30T01:39:30Z,Final,28,13
2021020777,20212022,R,2022-02-03T00:00:00Z,2022-02-03T02:25:02Z,Final,55,2
2021020778,20212022,R,2022-01-29T18:00:00Z,2022-01-29T20:44:55Z,Final,26,4
2021020779,20212022,R,2022-01-30T00:00:00Z,2022-01-30T02:35:20Z,Final,1,12
2021020780,20212022,R,2022-01-29T20:00:00Z,2022-01-29T22:36:07Z,Final,52,19
2021020781,20212022,R,2022-01-30T03:00:00Z,2022-01-30T05:45:49Z,Final,23,20
2021020782,20212022,R,2022-01-30T02:00:00Z,2022-01-30T04:24:37Z,Final,7,53
2021020783,20212022,R,2022-01-31T00:00:00Z,2022-01-31T02:33:53Z,Final,29,8
2021020784,20212022,R,2022-01-31T00:30:00Z,2022-01-31T03:04:08Z,Final,30,2
2021020785,20212022,R,2022-01-30T18:00:00Z,2022-01-30T20:35:06Z,Final,55,3
2021020786,20212022,R,2022-01-30T18:00:00Z,2022-01-30T20:40:01Z,Final,26,5
2021020787,20212022,R,2022-01-30T22:00:00Z,2022-01-31T00:37:35Z,Final,28,12
2021020788,20212022,R,2022-02-13T01:00:00Z,2022-02-13T03:26:33Z,Final,16,19
2021020789,20212022,R,2022-01-31T00:00:00Z,2022-01-31T02:31:10Z,Final,6,25
2021020790,20212022,R,2022-01-31T01:00:00Z,2022-01-31T03:40:04Z,Final,7,21
2021020791,20212022,R,2022-02-01T00:30:00Z,2022-02-01T03:13:42Z,Final,22,9
2021020792,20212022,R,2022-02-01T00:30:00Z,2022-02-01T03:04:27Z,Final,24,17
2021020793,20212022,R,2022-02-01T00:00:00Z,2022-02-01T02:36:46Z,Final,13,29
2021020794,20212022,R,2022-02-01T00:30:00Z,2022-02-01T03:01:41Z,Final,23,16
2021020795,20212022,R,2022-02-02T00:00:00Z,2022-02-02T02:41:56Z,Final,55,6
2021020796,20212022,R,2022-02-18T00:00:00Z,2022-02-18T02:48:24Z,Final,19,8
2021020797,20212022,R,2022-02-02T00:00:00Z,2022-02-02T02:45:04Z,Final,28,14
2021020798,20212022,R,2022-02-02T00:00:00Z,2022-02-02T02:36:14Z,Final,10,1
2021020799,20212022,R,2022-02-02T00:30:00Z,2022-02-02T02:58:35Z,Final,9,2
2021020800,20212022,R,2022-02-02T00:00:00Z,2022-02-02T02:35:53Z,Final,13,3
2021020801,20212022,R,2022-02-02T00:00:00Z,2022-02-02T02:34:43Z,Final,52,4
2021020802,20212022,R,2022-02-02T00:00:00Z,2022-02-02T02:54:54Z,Final,15,5
2021020803,20212022,R,2022-02-02T01:00:00Z,2022-02-02T03:31:11Z,Final,23,18
2021020804,20212022,R,2022-02-02T01:30:00Z,2022-02-02T04:05:01Z,Final,20,25
2021020805,20212022,R,2022-02-02T02:00:00Z,2022-02-02T04:47:26Z,Final,53,21
2021020806,20212022,R,2022-02-02T03:00:00Z,2022-02-02T05:32:26Z,Final,7,54
2021020807,20212022,R,2022-02-03T00:30:00Z,2022-02-03T03:02:56Z,Final,26,17
2021020808,20212022,R,2022-02-03T00:00:00Z,2022-02-03T02:43:37Z,Final,22,15
2021020809,20212022,R,2022-02-03T02:30:00Z,2022-02-03T05:07:29Z,Final,30,16
2021020810,20212022,R,2022-02-03T02:30:00Z,2022-02-03T05:01:28Z,Final,20,53
2021020811,20212022,R,2022-02-12T17:00:00Z,2022-02-12T19:34:22Z,Final,4,17
2021020812,20212022,R,2022-02-24T00:30:00Z,2022-02-24T03:11:57Z,Final,22,14
2021020813,20212022,R,2022-02-24T00:30:00Z,2022-02-24T03:16:47Z,Final,52,25
2021020814,20212022,R,2022-02-24T03:00:00Z,2022-02-24T05:41:53Z,Final,26,53
2021020815,20212022,R,2022-02-25T00:00:00Z,2022-02-25T02:37:51Z,Final,30,10
2021020816,20212022,R,2022-02-25T00:00:00Z,2022-02-25T02:33:42Z,Final,29,13
2021020817,20212022,R,2022-02-13T18:30:00Z,2022-02-13T20:56:03Z,Final,5,1
2021020818,20212022,R,2022-02-25T00:00:00Z,2022-02-25T02:33:47Z,Final,15,3
2021020819,20212022,R,2022-02-25T01:30:00Z,2022-02-25T04:14:48Z,Final,25,18
2021020820,20212022,R,2022-02-25T03:00:00Z,2022-02-25T05:46:09Z,Final,20,23
2021020821,20212022,R,2022-02-25T03:30:00Z,2022-02-25T06:19:01Z,Final,2,28
2021020822,20212022,R,2022-02-25T03:00:00Z,2022-02-25T05:39:58Z,Final,6,55
2021020823,20212022,R,2022-02-26T00:00:00Z,2022-02-26T02:37:07Z,Final,29,12
2021020824,20212022,R,2022-02-26T01:30:00Z,2022-02-26T04:15:36Z,Final,1,16
2021020825,20212022,R,2022-02-26T01:00:00Z,2022-02-26T03:31:52Z,Final,7,19
2021020826,20212022,R,2022-02-26T02:00:00Z,2022-02-26T04:32:07Z,Final,52,21
2021020827,20212022,R,2022-02-26T02:30:00Z,2022-02-26T04:59:01Z,Final,54,53
2021020828,20212022,R,2022-02-26T03:00:00Z,2022-02-26T05:35:51Z,Final,26,24
2021020829,20212022,R,2022-04-26T23:00:00Z,2022-04-27T01:30:16Z,Final,17,10
2021020830,20212022,R,2022-02-27T00:00:00Z,2022-02-27T02:38:22Z,Final,8,9
2021020831,20212022,R,2022-02-26T17:30:00Z,2022-02-26T20:13:31Z,Final,22,13
2021020832,20212022,R,2022-02-26T17:30:00Z,2022-02-26T20:05:20Z,Final,15,4
2021020833,20212022,R,2022-02-26T20:00:00Z,2022-02-26T22:43:38Z,Final,3,5
2021020834,20212022,R,2022-02-27T00:30:00Z,2022-02-27T03:32:17Z,Final,14,18
2021020835,20212022,R,2022-02-27T03:00:00Z,2022-02-27T06:02:19Z,Final,30,20
2021020836,20212022,R,2022-02-27T03:00:00Z,2022-02-27T05:35:36Z,Final,21,54
2021020837,20212022,R,2022-02-27T03:30:00Z,2022-02-27T06:12:11Z,Final,2,26
2021020838,20212022,R,2022-02-27T03:00:00Z,2022-02-27T05:36:01Z,Final,6,28
2021020839,20212022,R,2022-02-28T00:30:00Z,2022-02-28T03:01:13Z,Final,23,3
2021020840,20212022,R,2022-02-27T18:00:00Z,2022-02-27T20:50:20Z,Final,22,12
2021020841,20212022,R,2022-02-27T23:00:00Z,2022-02-28T01:37:15Z,Final,5,29
2021020842,20212022,R,2022-02-27T20:00:00Z,2022-02-27T22:29:31Z,Final,19,16
2021020843,20212022,R,2022-02-27T19:00:00Z,2022-02-27T21:35:14Z,Final,7,25
2021020844,20212022,R,2022-02-27T21:00:00Z,2022-02-27T23:27:09Z,Final,52,53
2021020845,20212022,R,2022-02-28T01:30:00Z,2022-02-28T04:04:04Z,Final,2,24
2021020846,20212022,R,2022-02-28T03:00:00Z,2022-02-28T05:36:30Z,Final,55,28
2021020847,20212022,R,2022-03-01T00:30:00Z,2022-03-01T03:09:11Z,Final,23,1
2021020848,20212022,R,2022-02-23T00:00:00Z,2022-02-23T02:32:51Z,Final,19,4
2021020849,20212022,R,2022-03-01T00:30:00Z,2022-03-01T03:11:45Z,Final,10,15
2021020850,20212022,R,2022-03-01T03:30:00Z,2022-03-01T06:16:15Z,Final,6,26
2021020851,20212022,R,2022-03-02T00:30:00Z,2022-03-02T03:19:29Z,Final,12,17
2021020852,20212022,R,2022-03-02T00:00:00Z,2022-03-02T02:49:12Z,Final,9,14
2021020853,20212022,R,2022-03-02T00:00:00Z,2022-03-02T02:36:46Z,Final,22,4
2021020854,20212022,R,2022-03-02T00:00:00Z,2022-03-02T02:43:47Z,Final,1,29
2021020855,20212022,R,2022-03-02T01:00:00Z,2022-03-02T03:56:06Z,Final,20,30
2021020856,20212022,R,2022-03-02T01:00:00Z,2022-03-02T03:46:55Z,Final,8,52
2021020857,20212022,R,2022-03-02T02:00:00Z,2022-03-02T04:37:48Z,Final,2,21
2021020858,20212022,R,2022-03-02T03:00:00Z,2022-03-02T05:28:17Z,Final,28,54
2021020859,20212022,R,2022-03-02T03:00:00Z,2022-03-02T05:41:02Z,Final,6,24
2021020860,20212022,R,2022-03-03T00:30:00Z,2022-03-03T03:04:17Z,Final,7,10
2021020861,20212022,R,2022-03-03T00:30:00Z,2022-03-03T03:14:12Z,Final,19,3
2021020862,20212022,R,2022-03-03T01:30:00Z,2022-03-03T04:13:34Z,Final,26,25
2021020863,20212022,R,2022-03-03T03:00:00Z,2022-03-03T05:52:00Z,Final,18,55
2021020864,20212022,R,2022-03-04T00:00:00Z,2022-03-04T02:50:06Z,Final,5,14
2021020865,20212022,R,2022-03-04T00:00:00Z,2022-03-04T02:46:20Z,Final,9,13
2021020866,20212022,R,2022-03-04T00:30:00Z,2022-03-04T03:02:44Z,Final,23,2
2021020867,20212022,R,2022-03-04T00:00:00Z,2022-03-04T02:40:34Z,Final,30,4
2021020868,20212022,R,2022-03-04T00:00:00Z,2022-03-04T02:27:47Z,Final,12,15
2021020869,20212022,R,2022-03-04T01:30:00Z,2022-03-04T04:19:36Z,Final,22,16
2021020870,20212022,R,2022-03-04T02:00:00Z,2022-03-04T04:43:31Z,Final,8,20
2021020871,20212022,R,2022-03-04T02:00:00Z,2022-03-04T04:42:29Z,Final,21,53
2021020872,20212022,R,2022-03-04T02:00:00Z,2022-03-04T04:39:36Z,Final,6,54
2021020873,20212022,R,2022-03-05T00:00:00Z,2022-03-05T02:50:34Z,Final,30,7
2021020874,20212022,R,2022-03-05T00:00:00Z,2022-03-05T02:38:34Z,Final,17,14
2021020875,20212022,R,2022-03-05T00:00:00Z,2022-03-05T02:33:55Z,Final,1,3
2021020876,20212022,R,2022-03-05T00:00:00Z,2022-03-05T02:54:41Z,Final,5,12
2021020877,20212022,R,2022-03-05T00:00:00Z,2022-03-05T02:37:00Z,Final,26,29
2021020878,20212022,R,2022-03-05T01:00:00Z,2022-03-05T03:44:02Z,Final,25,52
2021020879,20212022,R,2022-03-05T03:00:00Z,2022-03-05T05:39:27Z,Final,54,24
2021020880,20212022,R,2022-03-06T00:00:00Z,2022-03-06T02:44:27Z,Final,23,10
2021020881,20212022,R,2022-03-05T23:00:00Z,2022-03-06T01:30:49Z,Final,17,13
2021020882,20212022,R,2022-03-05T17:30:00Z,2022-03-05T20:15:44Z,Final,19,2
2021020883,20212022,R,2022-03-05T20:00:00Z,2022-03-05T22:52:55Z,Final,16,4
2021020884,20212022,R,2022-03-06T00:00:00Z,2022-03-06T02:35:18Z,Final,55,15
2021020885,20212022,R,2022-03-06T00:00:00Z,2022-03-06T03:29:30Z,Final,6,29
2021020886,20212022,R,2022-03-06T03:00:00Z,2022-03-06T05:47:08Z,Final,20,21
2021020887,20212022,R,2022-03-06T00:00:00Z,2022-03-06T02:50:36Z,Final,8,22
2021020888,20212022,R,2022-03-05T21:00:00Z,2022-03-05T23:35:33Z,Final,9,53
2021020889,20212022,R,2022-03-06T01:00:00Z,2022-03-06T03:44:18Z,Final,18,28
2021020890,20212022,R,2022-03-06T18:00:00Z,2022-03-06T20:39:54Z,Final,26,7
2021020891,20212022,R,2022-03-06T18:00:00Z,2022-03-06T20:32:58Z,Final,19,1
2021020892,20212022,R,2022-03-07T00:00:00Z,2022-03-07T02:41:13Z,Final,55,12
2021020893,20212022,R,2022-03-07T00:00:00Z,2022-03-07T02:33:07Z,Final,14,16
2021020894,20212022,R,2022-03-06T21:00:00Z,2022-03-06T23:59:41Z,Final,25,30
2021020895,20212022,R,2022-03-07T00:00:00Z,2022-03-07T02:24:01Z,Final,3,52
2021020896,20212022,R,2022-03-07T01:00:00Z,2022-03-07T03:38:44Z,Final,9,54
2021020897,20212022,R,2022-03-07T01:00:00Z,2022-03-07T03:39:43Z,Final,28,24
2021020898,20212022,R,2022-03-08T00:00:00Z,2022-03-08T02:53:28Z,Final,26,6
2021020899,20212022,R,2022-03-08T00:00:00Z,2022-03-08T02:33:55Z,Final,13,7
2021020900,20212022,R,2022-03-08T00:30:00Z,2022-03-08T03:09:27Z,Final,21,2
2021020901,20212022,R,2022-03-08T00:00:00Z,2022-03-08T02:46:00Z,Final,10,29
2021020902,20212022,R,2022-03-09T00:30:00Z,2022-03-09T03:15:53Z,Final,55,10
2021020903,20212022,R,2022-03-09T00:30:00Z,2022-03-09T03:05:00Z,Final,53,17
2021020904,20212022,R,2022-03-09T00:00:00Z,2022-03-09T02:40:15Z,Final,21,1
2021020905,20212022,R,2022-03-09T00:00:00Z,2022-03-09T02:46:36Z,Final,54,4
2021020906,20212022,R,2022-03-09T00:00:00Z,2022-03-09T02:41:26Z,Final,13,5
2021020907,20212022,R,2022-03-09T01:30:00Z,2022-03-09T04:03:50Z,Final,24,16
2021020908,20212022,R,2022-03-09T01:00:00Z,2022-03-09T03:25:10Z,Final,9,19
2021020909,20212022,R,2022-03-09T01:00:00Z,2022-03-09T03:31:41Z,Final,25,18
2021020910,20212022,R,2022-03-09T01:00:00Z,2022-03-09T03:29:35Z,Final,3,30
2021020911,20212022,R,2022-03-09T01:00:00Z,2022-03-09T03:30:26Z,Final,14,52
2021020912,20212022,R,2022-03-09T02:00:00Z,2022-03-09T04:41:02Z,Final,15,20
2021020913,20212022,R,2022-03-10T01:00:00Z,2022-03-10T03:59:20Z,Final,15,22
2021020914,20212022,R,2022-03-10T03:30:00Z,2022-03-10T06:19:19Z,Final,8,23
2021020915,20212022,R,2022-03-11T00:00:00Z,2022-03-11T02:40:58Z,Final,16,6
2021020916,20212022,R,2022-03-11T00:00:00Z,2022-03-11T02:40:54Z,Final,54,7
2021020917,20212022,R,2022-03-11T00:00:00Z,2022-03-11T02:36:55Z,Final,53,10
2021020918,20212022,R,2022-03-11T00:00:00Z,2022-03-11T02:39:32Z,Final,55,9
2021020919,20212022,R,2022-03-11T00:00:00Z,2022-03-11T02:58:12Z,Final,30,17
2021020920,20212022,R,2022-03-11T00:00:00Z,2022-03-11T02:50:28Z,Final,4,13
2021020921,20212022,R,2022-03-11T00:00:00Z,2022-03-11T02:26:51Z,Final,52,1
2021020922,20212022,R,2022-04-12T23:30:00Z,2022-04-13T02:18:41Z,Final,5,2
2021020923,20212022,R,2022-03-11T00:00:00Z,2022-03-11T02:36:37Z,Final,21,12
2021020924,20212022,R,2022-03-11T01:00:00Z,2022-03-11T03:32:22Z,Final,3,19
2021020925,20212022,R,2022-03-11T01:00:00Z,2022-03-11T03:49:41Z,Final,24,18
2021020926,20212022,R,2022-03-11T02:00:00Z,2022-03-11T04:33:46Z,Final,14,20
2021020927,20212022,R,2022-03-11T03:30:00Z,2022-03-11T06:07:50Z,Final,28,26
2021020928,20212022,R,2022-03-12T00:30:00Z,2022-03-12T03:05:47Z,Final,52,2
2021020929,20212022,R,2022-03-12T00:00:00Z,2022-03-12T02:37:18Z,Final,54,5
2021020930,20212022,R,2022-03-12T00:00:00Z,2022-03-12T02:49:40Z,Final,30,29
2021020931,20212022,R,2022-03-12T03:00:00Z,2022-03-12T05:41:38Z,Final,15,23
2021020932,20212022,R,2022-03-13T00:00:00Z,2022-03-13T01:34:17Z,Final,53,6
2021020933,20212022,R,2022-03-13T00:00:00Z,2022-03-13T02:15:50Z,Final,55,8
2021020934,20212022,R,2022-03-13T00:00:00Z,2022-03-13T01:41:41Z,Final,16,9
2021020935,20212022,R,2022-03-13T00:00:00Z,2022-03-13T01:40:11Z,Final,24,1
2021020936,20212022,R,2022-03-12T20:00:00Z,2022-03-12T22:38:17Z,Final,4,12
2021020937,20212022,R,2022-03-12T17:30:00Z,2022-03-12T20:10:55Z,Final,19,18
2021020938,20212022,R,2022-03-13T01:00:00Z,2022-03-13T02:36:43Z,Final,3,25
2021020939,20212022,R,2022-03-13T00:00:00Z,2022-03-13T02:43:36Z,Final,17,20
