pk,season,type,startDate,endDate,status,teamAwayID,teamHomeID
2021020183,20212022,R,2021-11-10T00:00:00Z,2021-11-10T02:49:38Z,Final,26,8
2021020184,20212022,R,2021-11-10T00:30:00Z,2021-11-10T03:04:40Z,Final,22,17
2021020185,20212022,R,2021-11-10T00:00:00Z,2021-11-10T02:52:07Z,Final,12,14
2021020186,20212022,R,2021-11-10T00:00:00Z,2021-11-10T02:33:14Z,Final,13,1
2021020187,20212022,R,2021-11-10T01:30:00Z,2021-11-10T04:21:11Z,Final,5,16
2021020188,20212022,R,2021-11-10T01:00:00Z,2021-11-10T03:44:17Z,Final,19,52
2021020189,20212022,R,2021-11-10T02:00:00Z,2021-11-10T04:45:59Z,Final,28,20
2021020190,20212022,R,2021-11-10T03:00:00Z,2021-11-10T05:36:40Z,Final,24,23
2021020191,20212022,R,2021-11-10T03:00:00Z,2021-11-10T05:31:33Z,Final,55,54
2021020192,20212022,R,2021-11-11T00:30:00Z,2021-11-11T03:15:44Z,Final,10,4
2021020193,20212022,R,2021-11-11T01:30:00Z,2021-11-11T04:02:36Z,Final,18,25
2021020194,20212022,R,2021-11-11T03:00:00Z,2021-11-11T05:40:20Z,Final,30,53
2021020195,20212022,R,2021-11-12T00:00:00Z,2021-11-12T02:38:44Z,Final,22,6
2021020196,20212022,R,2021-11-12T00:00:00Z,2021-11-12T02:38:41Z,Final,20,8
2021020197,20212022,R,2021-11-12T00:00:00Z,2021-11-12T02:35:06Z,Final,26,9
2021020198,20212022,R,2021-11-12T00:30:00Z,2021-11-12T03:03:49Z,Final,15,17
2021020199,20212022,R,2021-11-12T00:00:00Z,2021-11-12T02:32:54Z,Final,2,1
2021020200,20212022,R,2021-11-12T00:00:00Z,2021-11-12T02:50:40Z,Final,13,5
2021020201,20212022,R,2021-11-12T01:00:00Z,2021-11-12T03:45:39Z,Final,18,19
2021020202,20212022,R,2021-11-12T01:00:00Z,2021-11-12T03:34:05Z,Final,28,52
2021020203,20212022,R,2021-11-12T02:00:00Z,2021-11-12T04:31:18Z,Final,23,21
2021020204,20212022,R,2021-11-12T03:00:00Z,2021-11-12T05:34:33Z,Final,30,54
2021020205,20212022,R,2021-11-12T03:00:00Z,2021-11-12T05:35:32Z,Final,24,55
2021020206,20212022,R,2021-11-13T00:00:00Z,2021-11-13T02:39:31Z,Final,22,7
2021020207,20212022,R,2021-11-13T00:00:00Z,2021-11-13T02:46:01Z,Final,20,10
2021020208,20212022,R,2021-11-13T00:00:00Z,2021-11-13T02:44:21Z,Final,4,12
2021020209,20212022,R,2021-11-13T00:00:00Z,2021-11-13T02:32:59Z,Final,15,29
2021020210,20212022,R,2021-11-13T01:30:00Z,2021-11-13T04:07:29Z,Final,53,16
2021020211,20212022,R,2021-11-14T00:00:00Z,2021-11-14T02:37:17Z,Final,10,7
2021020212,20212022,R,2021-11-14T00:00:00Z,2021-11-14T02:40:37Z,Final,5,9
2021020213,20212022,R,2021-11-14T00:00:00Z,2021-11-14T02:56:38Z,Final,8,17
2021020214,20212022,R,2021-11-14T00:00:00Z,2021-11-14T02:48:47Z,Final,13,14
2021020215,20212022,R,2021-11-13T18:00:00Z,2021-11-13T20:40:06Z,Final,6,1
2021020216,20212022,R,2021-11-14T00:30:00Z,2021-11-14T03:00:18Z,Final,19,12
2021020217,20212022,R,2021-11-14T00:00:00Z,2021-11-14T02:37:39Z,Final,3,29
2021020218,20212022,R,2021-11-14T01:00:00Z,2021-11-14T03:37:31Z,Final,53,18
2021020219,20212022,R,2021-11-14T01:00:00Z,2021-11-14T03:41:17Z,Final,4,25
2021020220,20212022,R,2021-11-14T00:00:00Z,2021-11-14T02:39:17Z,Final,26,52
2021020221,20212022,R,2021-11-14T02:00:00Z,2021-11-14T04:37:22Z,Final,28,21
2021020222,20212022,R,2021-11-14T03:00:00Z,2021-11-14T05:47:21Z,Final,23,54
2021020223,20212022,R,2021-11-14T03:00:00Z,2021-11-14T05:34:36Z,Final,30,55
2021020224,20212022,R,2021-11-15T00:00:00Z,2021-11-15T02:40:13Z,Final,8,6
2021020225,20212022,R,2021-11-14T22:00:00Z,2021-11-15T00:37:50Z,Final,20,9
2021020226,20212022,R,2021-11-15T00:00:00Z,2021-11-15T03:02:30Z,Final,1,3
2021020227,20212022,R,2021-11-15T00:00:00Z,2021-11-15T02:30:13Z,Final,5,15
2021020228,20212022,R,2021-11-15T00:00:00Z,2021-11-15T02:40:40Z,Final,22,19
2021020229,20212022,R,2021-11-15T01:00:00Z,2021-11-15T03:29:59Z,Final,23,24
2021020230,20212022,R,2021-11-16T00:00:00Z,2021-11-16T02:43:32Z,Final,2,14
2021020231,20212022,R,2021-11-16T00:00:00Z,2021-11-16T02:31:47Z,Final,17,29
2021020232,20212022,R,2021-11-17T00:00:00Z,2021-11-17T02:49:54Z,Final,18,10
2021020233,20212022,R,2021-11-17T00:00:00Z,2021-11-17T02:31:15Z,Final,2,13
2021020234,20212022,R,2021-12-07T00:00:00Z,2021-12-07T02:46:03Z,Final,9,1
2021020235,20212022,R,2021-11-17T00:00:00Z,2021-11-17T02:37:54Z,Final,8,3
2021020236,20212022,R,2021-11-17T00:00:00Z,2021-11-17T03:26:09Z,Final,20,4
2021020237,20212022,R,2021-11-17T00:00:00Z,2021-11-17T02:40:42Z,Final,7,5
2021020238,20212022,R,2021-11-17T01:00:00Z,2021-11-17T03:34:47Z,Final,53,19
2021020239,20212022,R,2021-11-17T01:30:00Z,2021-11-17T04:02:18Z,Final,17,25
2021020240,20212022,R,2021-11-17T01:00:00Z,2021-11-17T03:31:21Z,Final,28,30
2021020241,20212022,R,2021-11-17T01:00:00Z,2021-11-17T03:36:40Z,Final,22,52
2021020242,20212022,R,2021-11-17T03:00:00Z,2021-11-17T05:42:30Z,Final,12,54
2021020243,20212022,R,2021-11-17T03:00:00Z,2021-11-17T05:47:36Z,Final,15,24
2021020244,20212022,R,2021-11-18T02:00:00Z,2021-11-18T04:46:32Z,Final,21,23
2021020245,20212022,R,2021-11-18T03:30:00Z,2021-11-18T06:10:32Z,Final,15,26
2021020246,20212022,R,2021-11-18T03:00:00Z,2021-11-18T05:39:28Z,Final,16,55
2021020247,20212022,R,2021-11-19T00:00:00Z,2021-11-19T02:31:33Z,Final,20,7
2021020248,20212022,R,2021-11-19T00:00:00Z,2021-11-19T02:28:15Z,Final,3,10
2021020249,20212022,R,2021-11-19T00:00:00Z,2021-11-19T02:23:19Z,Final,5,8
2021020250,20212022,R,2022-04-07T23:00:00Z,2022-04-08T01:50:31Z,Final,18,9
2021020251,20212022,R,2021-11-19T00:00:00Z,2021-11-19T02:32:24Z,Final,1,13
2021020252,20212022,R,2021-11-19T00:00:00Z,2021-11-19T02:47:15Z,Final,14,4
2021020253,20212022,R,2021-11-19T01:00:00Z,2021-11-19T03:35:51Z,Final,28,19
2021020254,20212022,R,2021-11-19T01:00:00Z,2021-11-19T03:40:59Z,Final,25,30
2021020255,20212022,R,2021-11-19T02:00:00Z,2021-11-19T04:51:12Z,Final,52,22
2021020256,20212022,R,2021-11-19T02:00:00Z,2021-11-19T04:48:07Z,Final,29,53
2021020257,20212022,R,2021-11-19T03:00:00Z,2021-11-19T05:28:39Z,Final,17,54
2021020258,20212022,R,2021-11-19T03:00:00Z,2021-11-19T05:37:24Z,Final,12,24
2021020259,20212022,R,2021-11-20T03:00:00Z,2021-11-20T05:32:16Z,Final,52,23
2021020260,20212022,R,2021-11-20T03:00:00Z,2021-11-20T05:41:09Z,Final,21,55
2021020261,20212022,R,2021-11-21T00:00:00Z,2021-11-21T02:33:37Z,Final,5,10
2021020262,20212022,R,2021-11-21T00:00:00Z,2021-11-21T03:00:47Z,Final,18,8
2021020263,20212022,R,2022-02-20T22:00:00Z,2022-02-21T00:27:21Z,Final,3,9
2021020264,20212022,R,2021-11-20T21:00:00Z,2021-11-20T23:47:43Z,Final,1,14
2021020265,20212022,R,2021-11-20T23:00:00Z,2021-11-21T02:06:46Z,Final,30,13
2021020266,20212022,R,2021-11-21T00:00:00Z,2021-11-21T02:42:47Z,Final,20,2
2021020267,20212022,R,2021-11-21T00:00:00Z,2021-11-21T02:41:28Z,Final,6,4
2021020268,20212022,R,2021-11-21T01:00:00Z,2021-11-21T03:42:39Z,Final,19,25
2021020269,20212022,R,2021-11-21T03:00:00Z,2021-11-21T05:33:49Z,Final,16,22
2021020270,20212022,R,2021-11-21T01:00:00Z,2021-11-21T03:37:30Z,Final,17,53
2021020271,20212022,R,2021-11-21T03:00:00Z,2021-11-21T05:44:47Z,Final,29,54
2021020272,20212022,R,2021-11-20T21:00:00Z,2021-11-20T23:30:04Z,Final,12,26
2021020273,20212022,R,2021-11-21T03:30:00Z,2021-11-21T06:07:10Z,Final,15,28
2021020274,20212022,R,2021-11-22T00:00:00Z,2021-11-22T02:52:43Z,Final,20,6
2021020275,20212022,R,2021-11-21T22:00:00Z,2021-11-22T01:10:05Z,Final,30,14
2021020276,20212022,R,2021-11-22T00:30:00Z,2021-11-22T02:57:41Z,Final,10,2
2021020277,20212022,R,2021-11-21T23:00:00Z,2021-11-22T01:34:12Z,Final,7,3
2021020278,20212022,R,2021-11-22T01:00:00Z,2021-11-22T03:29:43Z,Final,16,23
2021020279,20212022,R,2021-11-22T03:00:00Z,2021-11-22T05:39:46Z,Final,53,26
2021020280,20212022,R,2021-11-22T02:00:00Z,2021-11-22T04:44:08Z,Final,15,55
2021020281,20212022,R,2021-11-23T00:00:00Z,2021-11-23T02:30:52Z,Final,29,7
2021020282,20212022,R,2021-11-23T01:00:00Z,2021-11-23T03:35:31Z,Final,54,19
2021020283,20212022,R,2021-11-23T01:00:00Z,2021-11-23T03:40:58Z,Final,24,18
2021020284,20212022,R,2021-11-23T01:30:00Z,2021-11-23T04:06:38Z,Final,5,52
2021020285,20212022,R,2021-11-23T01:30:00Z,2021-11-23T04:14:31Z,Final,9,21
2021020286,20212022,R,2021-11-23T03:30:00Z,2021-11-23T06:00:55Z,Final,12,28
2021020287,20212022,R,2021-11-24T00:00:00Z,2021-11-24T02:39:34Z,Final,4,14
2021020288,20212022,R,2021-11-24T01:30:00Z,2021-11-24T04:08:37Z,Final,22,25
2021020289,20212022,R,2021-11-24T02:00:00Z,2021-11-24T04:28:36Z,Final,16,20
